worker_id,city,zone,primary_platform,secondary_platform,vehicle_type,avg_daily_hours,experience_weeks,avg_daily_income,avg_weekly_income,latitude,longitude,is_flood_zone,trust_score
GK-10220,Delhi,Janakpuri,Swiggy,Zomato,Scooter,9.6,48,364.84,2354.72,28.648238,77.132705,False,0.696
GK-10221,Mumbai,Kurla,Zepto,Zomato,Bicycle,8.1,36,735.28,3820.74,19.164184,72.862275,True,0.887
GK-10222,Delhi,Lajpat Nagar,Swiggy,Zepto,Scooter,13.8,17,466.62,2568.98,28.518374,77.133952,False,0.76
GK-10223,Chennai,Porur,Zepto,Zomato,Bicycle,12.6,41,659.14,3994.5,12.979266,80.187307,True,0.809
GK-10224,Mumbai,Kurla,Swiggy,,Scooter,7.3,39,827.06,4861.48,19.118658,72.929742,True,0.903
GK-10225,Chennai,Chromepet,Zepto,,Bike,12.9,120,883.38,4492.54,12.911752,80.166788,False,0.635
GK-10226,Mumbai,Powai,Zomato,Swiggy,Bicycle,10.2,106,680.36,3444.23,19.233469,72.8611,False,0.754
GK-10227,Delhi,Saket,Zepto,Swiggy,Bicycle,7.2,36,544.76,3501.56,28.746658,77.293024,False,0.502
GK-10228,Mumbai,Dadar,Zepto,Swiggy,Bicycle,11.1,86,679.96,3542.24,19.128899,72.88355,True,0.833
GK-10229,Chennai,Anna Nagar,Zomato,Swiggy,Bicycle,6.2,50,862.88,5186.04,12.942379,80.255702,False,0.601
GK-10230,Mumbai,Dadar,Swiggy,Zepto,Scooter,13.8,99,741.49,4477.81,19.110938,72.932858,True,0.589
GK-10231,Delhi,Rohini,Swiggy,Zomato,Bicycle,12.7,116,602.39,3570.23,28.736154,77.23665,True,0.749
GK-10232,Delhi,Janakpuri,Zepto,Zomato,Bike,13.0,36,632.66,3367.97,28.732737,77.237905,False,0.838
GK-10233,Delhi,Lajpat Nagar,Zepto,Zomato,Bike,11.3,63,710.12,4251.32,28.598466,77.230247,False,0.553
GK-10234,Chennai,T. Nagar,Swiggy,,Bicycle,14.0,90,850.77,5374.97,13.084716,80.235052,False,0.869
GK-10235,Delhi,Janakpuri,Zomato,Swiggy,Scooter,9.2,5,662.14,4067.81,28.581758,77.233519,False,0.904
GK-10236,Delhi,Janakpuri,Swiggy,Zepto,Scooter,12.4,90,893.46,4902.31,28.530052,77.208898,False,0.503
GK-10237,Mumbai,Kurla,Zepto,Zomato,Bicycle,8.9,51,660.79,3748.69,19.099043,72.910411,True,0.694
GK-10238,Chennai,Mylapore,Zomato,Swiggy,Bicycle,7.9,117,506.03,3000.37,12.871959,80.240517,False,0.834
GK-10239,Mumbai,Goregaon,Zepto,Swiggy,Bicycle,9.7,12,609.85,3487.59,19.094946,72.932233,False,0.76
GK-10240,Mumbai,Powai,Zepto,Zomato,Bicycle,6.2,56,526.49,3112.53,19.099706,72.895422,False,0.767
GK-10241,Chennai,T. Nagar,Swiggy,Zomato,Scooter,12.1,67,470.08,2363.26,13.093896,80.257718,False,0.978
GK-10242,Chennai,Velachery,Swiggy,,Bike,7.6,53,662.1,3659.71,13.12811,80.15904,True,0.967
GK-10243,Delhi,Karol Bagh,Zepto,,Bicycle,6.8,73,758.81,4143.81,28.621468,77.151355,False,0.642
GK-10244,Delhi,Pitampura,Zepto,,Bike,12.4,117,413.18,2322.21,28.652583,77.24323,False,0.636
GK-10245,Delhi,Dwarka,Zomato,,Scooter,7.0,39,759.53,4395.97,28.545287,77.236224,True,0.591
GK-10246,Chennai,Guindy,Swiggy,Zepto,Scooter,11.7,34,724.07,4495.74,12.926969,80.294439,False,0.742
GK-10247,Delhi,Dwarka,Zepto,Zomato,Bicycle,10.4,119,559.42,3301.93,28.510853,77.22663,True,0.976
GK-10248,Mumbai,Goregaon,Swiggy,Zepto,Scooter,12.6,28,657.41,4115.25,19.053011,72.899428,False,0.706
GK-10249,Chennai,Tambaram,Swiggy,,Bike,13.2,86,760.18,4114.25,12.956026,80.185531,True,0.89
GK-10250,Mumbai,Navi Mumbai,Swiggy,Zomato,Scooter,12.6,35,972.94,5720.8,19.023884,72.901102,False,0.726
GK-10251,Chennai,Chromepet,Swiggy,Zomato,Bicycle,7.3,30,575.77,2961.51,13.071062,80.27942,False,0.608
GK-10252,Mumbai,Borivali,Swiggy,Zepto,Bike,6.2,104,883.69,5206.45,19.136674,72.850153,False,0.695
GK-10253,Mumbai,Andheri,Zomato,Swiggy,Bike,10.0,73,943.51,5289.77,19.246946,72.837737,True,0.848
GK-10254,Delhi,Rohini,Swiggy,,Bike,9.4,20,846.46,5151.99,28.747814,77.125679,True,0.552
GK-10255,Chennai,Guindy,Swiggy,,Scooter,10.6,6,865.61,5489.08,12.932248,80.161913,False,0.543
GK-10256,Chennai,Anna Nagar,Swiggy,Zomato,Bicycle,7.5,57,534.88,2728.65,12.956499,80.160414,False,0.76
GK-10257,Mumbai,Bandra,Zepto,Swiggy,Scooter,12.4,61,593.31,3545.81,19.058428,72.890202,False,0.94
GK-10258,Delhi,Janakpuri,Zepto,Swiggy,Scooter,10.3,68,524.11,3059.06,28.667372,77.298828,False,0.831
GK-10259,Chennai,Chromepet,Swiggy,,Bicycle,11.8,70,514.98,3314.64,12.989562,80.159021,False,0.781
GK-10260,Delhi,Nehru Place,Zepto,Swiggy,Bike,7.4,65,551.4,3382.42,28.633957,77.119335,False,0.725
GK-10261,Delhi,Chandni Chowk,Zepto,Swiggy,Scooter,8.8,95,794.41,4251.65,28.666228,77.25909,True,0.964
GK-10262,Delhi,Dwarka,Swiggy,Zepto,Bicycle,9.2,22,710.95,3649.79,28.710508,77.204192,True,0.812
GK-10263,Chennai,T. Nagar,Zomato,,Bicycle,12.0,78,817.01,4953.63,12.888314,80.27391,False,0.891
GK-10264,Mumbai,Goregaon,Zomato,,Bicycle,6.3,41,539.41,3145.14,19.090034,72.831394,False,0.968
GK-10265,Delhi,Janakpuri,Zepto,Zomato,Bike,8.4,105,566.54,3270.93,28.599245,77.189441,False,0.8
GK-10266,Mumbai,Bandra,Zepto,,Bicycle,13.4,96,737.7,3817.27,19.212856,72.847106,False,0.965
GK-10267,Chennai,Porur,Zomato,Swiggy,Scooter,12.5,47,699.77,4344.79,12.964187,80.281696,True,0.934
GK-10268,Delhi,Chandni Chowk,Zomato,,Bike,12.3,44,623.93,3443.56,28.600745,77.134705,True,0.847
GK-10269,Delhi,Karol Bagh,Zepto,Zomato,Scooter,13.8,23,664.55,4182.03,28.660243,77.264496,False,0.566
GK-10270,Mumbai,Powai,Swiggy,Zomato,Bike,13.4,15,1069.73,5988.34,19.191202,72.842729,False,0.751
GK-10271,Delhi,Dwarka,Zepto,,Scooter,7.2,107,654.98,3407.7,28.591884,77.113634,True,0.513
GK-10272,Chennai,Sholinganallur,Swiggy,,Bicycle,13.7,75,776.16,4392.5,12.979749,80.196772,False,0.753
GK-10273,Delhi,Dwarka,Zomato,Zepto,Bicycle,6.8,100,708.1,4231.11,28.660207,77.143208,True,0.81
GK-10274,Delhi,Connaught Place,Zomato,,Scooter,7.2,49,596.7,3863.94,28.748717,77.111556,False,0.848
GK-10275,Chennai,Chromepet,Zepto,Swiggy,Bike,7.9,88,690.6,3557.67,12.892675,80.168208,False,0.652
GK-10276,Delhi,Saket,Swiggy,Zepto,Bicycle,11.5,51,702.35,3834.4,28.749174,77.262794,False,0.808
GK-10277,Chennai,Anna Nagar,Zepto,Swiggy,Scooter,11.0,112,590.69,3739.01,13.008112,80.213913,False,0.565
GK-10278,Mumbai,Navi Mumbai,Zepto,,Bicycle,9.6,75,623.93,3839.64,19.103532,72.92758,False,0.867
GK-10279,Chennai,Chromepet,Zepto,,Scooter,6.1,7,524.34,2826.05,12.974846,80.222202,False,0.51
GK-10280,Chennai,Anna Nagar,Zepto,Zomato,Scooter,12.1,48,716.33,4630.22,12.914561,80.151818,False,0.621
GK-10281,Chennai,T. Nagar,Swiggy,,Bicycle,12.4,55,532.21,3098.49,13.137873,80.223178,False,0.555
GK-10282,Chennai,T. Nagar,Zepto,,Bike,9.6,15,521.04,2898.98,12.947403,80.260604,False,0.738
GK-10283,Mumbai,Thane,Swiggy,Zepto,Scooter,9.2,62,693.99,4464.44,19.114862,72.922052,False,0.946
GK-10284,Delhi,Rohini,Zomato,Zepto,Bicycle,12.3,45,871.35,4406.97,28.609401,77.150934,True,0.92
GK-10285,Mumbai,Navi Mumbai,Swiggy,Zomato,Bike,13.2,24,531.88,3373.54,19.115369,72.902836,False,0.83
GK-10286,Mumbai,Andheri,Zepto,Swiggy,Scooter,11.1,60,603.93,3483.67,19.129602,72.839522,True,0.869
GK-10287,Mumbai,Malad,Zomato,,Scooter,11.4,57,725.26,3704.72,19.010418,72.831023,True,0.858
GK-10288,Delhi,Saket,Zepto,Swiggy,Scooter,6.6,59,579.63,3473.18,28.574134,77.169941,False,0.887
GK-10289,Chennai,Anna Nagar,Zepto,,Bicycle,7.5,66,894.82,5500.06,12.902233,80.164759,False,0.83
GK-10290,Mumbai,Kurla,Swiggy,Zomato,Scooter,8.1,80,791.07,4685.13,19.095485,72.846739,True,0.561
GK-10291,Chennai,Adyar,Swiggy,Zepto,Bike,12.2,102,896.67,5785.97,13.043171,80.229545,True,0.521
GK-10292,Chennai,Anna Nagar,Zomato,Zepto,Bike,12.4,4,918.34,4768.15,13.074422,80.271765,False,0.828
GK-10293,Delhi,Chandni Chowk,Swiggy,Zomato,Scooter,8.7,72,969.89,5478.05,28.732021,77.144923,True,0.686
GK-10294,Mumbai,Borivali,Zepto,,Bicycle,9.5,107,786.92,4981.51,19.060173,72.835795,False,0.599
GK-10295,Delhi,Dwarka,Zomato,,Bike,11.2,59,722.15,4527.72,28.571477,77.263189,True,0.931
GK-10296,Chennai,Tambaram,Swiggy,Zepto,Bicycle,13.4,58,825.63,5089.74,12.988162,80.2763,True,0.864
GK-10297,Mumbai,Malad,Zepto,,Scooter,11.2,41,577.95,3702.4,19.044357,72.890853,True,0.992
GK-10298,Chennai,Porur,Swiggy,Zepto,Bike,6.3,106,685.84,3949.6,13.067794,80.272668,True,0.607
GK-10299,Mumbai,Powai,Zepto,Zomato,Bike,12.7,59,687.12,3959.56,19.1832,72.890491,False,0.795
GK-10300,Chennai,Mylapore,Zomato,,Scooter,8.4,71,971.71,5091.86,13.111997,80.245444,False,0.881
GK-10301,Chennai,Porur,Zomato,,Scooter,9.7,32,793.53,5148.2,12.852799,80.187002,True,0.863
GK-10302,Delhi,Rohini,Swiggy,,Bicycle,6.8,18,893.2,5291.3,28.551009,77.211017,True,0.867
GK-10303,Mumbai,Thane,Swiggy,Zepto,Scooter,7.5,97,636.58,3187.89,19.088846,72.921893,False,0.777
GK-10304,Mumbai,Dadar,Swiggy,Zomato,Bike,12.1,36,482.52,3133.73,19.037222,72.859729,True,0.938
GK-10305,Chennai,T. Nagar,Zepto,Swiggy,Bicycle,8.9,13,534.05,3145.32,12.984583,80.258311,False,0.943
GK-10306,Chennai,Tambaram,Zomato,,Bicycle,9.1,61,952.16,5895.1,12.850965,80.242938,True,0.678
GK-10307,Mumbai,Navi Mumbai,Zepto,,Bicycle,6.7,45,587.36,2993.94,19.147051,72.882526,False,0.821
GK-10308,Mumbai,Goregaon,Swiggy,Zepto,Bike,10.6,64,979.2,5292.31,19.150872,72.907941,False,0.902
GK-10309,Delhi,Lajpat Nagar,Zomato,,Bike,12.6,49,982.99,5407.78,28.624564,77.115412,False,0.529
GK-10310,Mumbai,Bandra,Zomato,Zepto,Scooter,12.3,8,842.17,4625.44,19.129317,72.877226,False,0.574
GK-10311,Chennai,Guindy,Zomato,Swiggy,Bicycle,9.5,114,802.31,4896.89,12.87658,80.183092,False,0.799
GK-10312,Chennai,Chromepet,Zepto,,Scooter,14.0,63,728.48,3771.71,12.976374,80.245427,False,0.893
GK-10313,Mumbai,Thane,Zepto,Swiggy,Scooter,9.3,120,786.51,4625.98,19.209951,72.869898,False,0.786
GK-10314,Mumbai,Borivali,Zomato,,Scooter,7.5,68,488.38,2641.94,19.006549,72.823145,False,0.916
GK-10315,Chennai,Adyar,Zomato,Swiggy,Scooter,10.1,95,523.83,2956.75,12.939618,80.291102,True,0.63
GK-10316,Chennai,Sholinganallur,Zepto,Swiggy,Bike,13.0,35,644.68,3352.48,13.090793,80.218728,False,0.741
GK-10317,Mumbai,Powai,Zomato,,Bicycle,6.6,82,760.27,4633.28,19.181985,72.88454,False,0.718
GK-10318,Chennai,Guindy,Zomato,Zepto,Scooter,12.1,56,753.22,4846.91,12.890606,80.262706,False,0.828
GK-10319,Delhi,Pitampura,Swiggy,,Bicycle,6.6,46,535.32,2874.92,28.514264,77.156437,False,0.631
GK-10320,Chennai,Guindy,Swiggy,,Bicycle,13.3,53,573.96,2926.08,13.077819,80.217461,False,0.888
GK-10321,Delhi,Lajpat Nagar,Zepto,,Bicycle,9.9,115,561.58,2925.2,28.508403,77.112531,False,0.953
GK-10322,Chennai,Guindy,Swiggy,,Bicycle,10.3,22,435.58,2807.35,13.11995,80.153274,False,0.832
GK-10323,Delhi,Lajpat Nagar,Zepto,,Bicycle,10.5,54,546.0,2943.07,28.734206,77.110452,False,0.709
GK-10324,Chennai,Chromepet,Zepto,Swiggy,Scooter,11.8,75,533.44,3154.12,13.019599,80.21959,False,0.986
GK-10325,Delhi,Karol Bagh,Swiggy,,Bicycle,8.8,110,785.06,4220.84,28.528524,77.130249,False,0.613
GK-10326,Mumbai,Thane,Swiggy,,Bicycle,12.8,58,852.63,4349.69,19.028692,72.931818,False,0.861
GK-10327,Mumbai,Goregaon,Swiggy,Zepto,Scooter,11.7,27,1099.48,6296.77,19.135885,72.830624,False,0.729
GK-10328,Chennai,Guindy,Zomato,Swiggy,Bike,7.3,21,632.74,3222.8,12.97353,80.247646,False,0.773
GK-10329,Chennai,Velachery,Zomato,Swiggy,Bicycle,10.1,102,1001.5,6188.69,13.091921,80.218886,True,0.526
GK-10330,Mumbai,Thane,Swiggy,,Scooter,7.6,116,593.64,3150.64,19.082554,72.918378,False,0.76
GK-10331,Mumbai,Dadar,Zepto,Zomato,Bike,13.0,24,623.43,3539.12,19.219895,72.933175,True,0.619
GK-10332,Chennai,Chromepet,Swiggy,,Scooter,13.9,9,690.84,3563.5,13.122766,80.230805,False,0.749
GK-10333,Delhi,Karol Bagh,Zepto,,Bike,11.3,60,589.62,3801.11,28.705526,77.176084,False,0.888
GK-10334,Mumbai,Kurla,Zepto,Zomato,Bike,7.6,72,425.38,2636.03,19.198214,72.895087,True,0.817
GK-10335,Chennai,Anna Nagar,Zomato,Swiggy,Scooter,9.2,90,730.1,4412.61,13.124527,80.229954,False,0.579
GK-10336,Mumbai,Powai,Zomato,Zepto,Scooter,12.3,68,825.07,4299.5,19.226536,72.855998,False,0.992
GK-10337,Mumbai,Malad,Swiggy,Zomato,Bicycle,7.6,21,635.84,3324.27,19.046056,72.936219,True,0.827
GK-10338,Delhi,Connaught Place,Zepto,Zomato,Scooter,9.5,74,589.63,3803.52,28.720604,77.260721,False,0.753
GK-10339,Chennai,Sholinganallur,Swiggy,Zepto,Bike,9.3,101,730.55,3834.61,13.145233,80.250188,False,0.817
GK-10340,Chennai,Anna Nagar,Zomato,,Bike,13.1,110,521.65,3171.13,12.853782,80.233963,False,0.764
GK-10341,Delhi,Dwarka,Swiggy,Zepto,Scooter,13.1,7,661.71,4160.35,28.519852,77.246299,True,0.594
GK-10342,Delhi,Connaught Place,Zomato,,Scooter,12.6,34,971.18,5524.94,28.578588,77.194234,False,0.911
GK-10343,Delhi,Dwarka,Zomato,Swiggy,Bike,8.9,44,752.62,3959.26,28.623553,77.26565,True,0.668
GK-10344,Chennai,Guindy,Swiggy,Zomato,Bike,11.7,40,615.21,3676.94,12.954382,80.217553,False,0.874
GK-10345,Delhi,Rohini,Zepto,Zomato,Scooter,11.0,82,638.39,4129.53,28.588094,77.26829,True,0.736
GK-10346,Chennai,Velachery,Swiggy,Zepto,Bike,11.1,110,755.87,3977.63,12.947531,80.252949,True,0.535
GK-10347,Chennai,Sholinganallur,Zepto,,Bicycle,12.8,58,581.49,3468.19,12.918154,80.275556,False,0.64
GK-10348,Chennai,Anna Nagar,Swiggy,Zepto,Bike,11.6,10,409.58,2449.18,12.913793,80.154978,False,0.652
GK-10349,Chennai,Porur,Zepto,,Scooter,13.5,12,718.88,4311.47,13.111361,80.26491,True,0.894
GK-10350,Chennai,Tambaram,Zepto,,Bike,8.1,84,740.9,4216.12,13.018132,80.166648,True,0.724
GK-10351,Mumbai,Navi Mumbai,Swiggy,,Bike,12.9,41,797.56,4120.26,19.136662,72.869452,False,0.988
GK-10352,Delhi,Connaught Place,Zepto,Zomato,Bike,9.4,77,666.72,4087.62,28.714585,77.158444,False,0.955
GK-10353,Delhi,Rohini,Zepto,,Bike,12.4,71,763.25,4165.15,28.504502,77.292562,True,0.863
GK-10354,Delhi,Dwarka,Zepto,,Bicycle,12.6,104,798.91,4110.23,28.528145,77.240737,True,0.77
GK-10355,Mumbai,Thane,Swiggy,Zepto,Scooter,7.9,9,642.03,3786.4,19.003101,72.88094,False,0.651
GK-10356,Mumbai,Malad,Zomato,Zepto,Bicycle,8.4,6,857.52,5146.58,19.012036,72.937376,True,0.926
GK-10357,Delhi,Dwarka,Zomato,Swiggy,Bicycle,10.7,88,570.41,3056.98,28.723076,77.137066,True,0.539
GK-10358,Mumbai,Bandra,Zepto,,Scooter,12.4,21,712.47,3630.36,19.248859,72.93124,False,0.761
GK-10359,Chennai,Guindy,Zepto,Zomato,Bicycle,12.7,26,629.93,4009.15,13.029694,80.16724,False,0.547
GK-10360,Mumbai,Powai,Zepto,Zomato,Bicycle,11.4,27,797.99,4916.27,19.107607,72.861203,False,0.717
GK-10361,Chennai,Velachery,Zepto,Zomato,Bike,10.8,41,1103.13,6560.27,13.117757,80.216507,True,0.804
GK-10362,Chennai,Adyar,Swiggy,Zomato,Scooter,10.7,43,547.84,3139.95,13.003709,80.165634,True,0.692
GK-10363,Mumbai,Malad,Zepto,Zomato,Scooter,11.2,8,817.43,4707.91,19.237633,72.898085,True,0.872
GK-10364,Mumbai,Borivali,Zomato,Zepto,Bike,11.1,114,684.17,3564.55,19.090463,72.881424,False,0.523
GK-10365,Mumbai,Goregaon,Zomato,Swiggy,Scooter,8.2,59,672.35,3559.52,19.242883,72.863075,False,0.741
GK-10366,Delhi,Nehru Place,Zomato,Zepto,Bike,10.9,67,565.85,3015.19,28.629143,77.101101,False,0.504
GK-10367,Mumbai,Powai,Zomato,,Scooter,6.3,106,599.59,3512.44,19.027006,72.864052,False,0.901
GK-10368,Chennai,Porur,Swiggy,Zepto,Bicycle,10.1,109,756.6,3912.2,12.969105,80.163064,True,0.809
GK-10369,Chennai,Sholinganallur,Zomato,Zepto,Bike,8.8,14,672.93,4073.51,13.002224,80.281133,False,0.747
GK-10370,Delhi,Lajpat Nagar,Zomato,Zepto,Bicycle,13.9,95,640.13,4072.13,28.598644,77.184366,False,0.706
GK-10371,Delhi,Rohini,Zepto,Zomato,Scooter,11.7,61,602.07,3872.87,28.651976,77.161875,True,0.912
GK-10372,Chennai,Guindy,Zepto,Zomato,Scooter,12.6,85,721.73,4102.57,13.055977,80.167173,False,0.692
GK-10373,Chennai,Velachery,Zepto,,Scooter,9.0,50,607.78,3103.64,12.886308,80.212842,True,0.876
GK-10374,Mumbai,Dadar,Swiggy,Zomato,Bicycle,6.6,90,776.79,4575.67,19.167143,72.908227,True,0.681
GK-10375,Delhi,Connaught Place,Swiggy,Zomato,Bike,6.1,103,674.75,4258.04,28.659024,77.282657,False,0.806
GK-10376,Mumbai,Goregaon,Zomato,Zepto,Bicycle,11.8,8,708.75,3857.42,19.035534,72.821522,False,0.711
GK-10377,Mumbai,Dadar,Zepto,Zomato,Scooter,9.9,51,588.28,3434.36,19.1443,72.825686,True,0.562
GK-10378,Delhi,Dwarka,Zepto,Swiggy,Bicycle,8.7,50,828.32,4977.75,28.711401,77.238499,True,0.715
GK-10379,Delhi,Karol Bagh,Zepto,Zomato,Bike,8.2,18,893.1,5535.05,28.576578,77.257797,False,0.723
GK-10380,Chennai,T. Nagar,Zomato,,Scooter,12.6,120,427.1,2587.53,13.02466,80.205676,False,0.801
GK-10381,Mumbai,Bandra,Zomato,Zepto,Bicycle,11.5,61,596.02,3107.58,19.093638,72.841692,False,0.715
GK-10382,Chennai,Chromepet,Zomato,,Scooter,13.1,29,555.34,3060.43,12.857634,80.246873,False,0.818
GK-10383,Chennai,T. Nagar,Swiggy,Zepto,Bike,6.6,119,635.48,3754.84,12.972889,80.196683,False,0.839
GK-10384,Mumbai,Powai,Swiggy,,Scooter,8.9,89,983.71,5664.38,19.035138,72.883127,False,0.514
GK-10385,Delhi,Dwarka,Zepto,,Scooter,13.7,118,630.69,3520.5,28.596052,77.107799,True,0.515
GK-10386,Delhi,Rohini,Zepto,,Bicycle,7.3,85,429.43,2349.39,28.725021,77.123228,True,0.978
GK-10387,Chennai,Guindy,Zepto,Swiggy,Bike,13.1,29,646.75,3513.54,13.030883,80.274006,False,0.992
GK-10388,Chennai,Mylapore,Zomato,Swiggy,Scooter,13.7,74,469.05,2734.83,12.952116,80.231211,False,0.577
GK-10389,Mumbai,Goregaon,Zomato,,Bike,10.3,82,477.06,2601.65,19.190475,72.928374,False,0.72
GK-10390,Chennai,Velachery,Zomato,Zepto,Bicycle,8.1,96,510.78,2998.64,13.139925,80.233656,True,0.674
GK-10391,Delhi,Janakpuri,Zomato,Zepto,Bicycle,7.1,13,570.24,3194.87,28.611011,77.225247,False,0.744
GK-10392,Chennai,Guindy,Zepto,Swiggy,Scooter,14.0,63,743.78,4159.74,13.020813,80.243099,False,0.601
GK-10393,Mumbai,Thane,Zomato,Swiggy,Bicycle,6.3,85,834.92,5381.93,19.118887,72.890593,False,0.614
GK-10394,Mumbai,Dadar,Swiggy,Zepto,Bicycle,13.3,120,739.88,3837.93,19.217492,72.836985,True,0.895
GK-10395,Chennai,Velachery,Zepto,Swiggy,Scooter,12.4,25,965.37,5042.31,12.93273,80.281564,True,0.972
GK-10396,Chennai,Guindy,Zepto,Swiggy,Scooter,9.7,70,697.98,3789.11,13.109064,80.23831,False,0.688
GK-10397,Delhi,Dwarka,Zomato,Swiggy,Bicycle,7.6,74,758.58,4353.1,28.69045,77.177308,True,0.756
GK-10398,Delhi,Rohini,Zepto,Zomato,Bicycle,10.6,72,879.09,4659.8,28.691132,77.214706,True,0.978
GK-10399,Chennai,Sholinganallur,Zepto,Swiggy,Bicycle,6.9,78,649.47,4117.4,13.106189,80.215872,False,0.923
GK-10400,Chennai,T. Nagar,Zepto,,Bicycle,6.5,119,679.71,3418.04,13.00313,80.243989,False,0.963
GK-10401,Mumbai,Goregaon,Zepto,Swiggy,Bike,9.8,14,850.53,4424.16,19.171931,72.913952,False,0.846
GK-10402,Chennai,Chromepet,Zomato,,Bike,8.4,102,871.81,4370.64,12.933628,80.181606,False,0.979
GK-10403,Mumbai,Malad,Zepto,,Bike,14.0,67,620.27,3114.67,19.169205,72.927701,True,0.647
GK-10404,Mumbai,Thane,Zomato,,Scooter,11.9,65,777.26,4654.09,19.035713,72.917946,False,0.884
GK-10405,Chennai,Porur,Zomato,Zepto,Bike,12.1,92,807.35,4627.28,13.103776,80.242041,True,0.544
GK-10406,Chennai,T. Nagar,Zomato,Zepto,Scooter,6.6,63,453.96,2820.16,12.869803,80.202323,False,0.555
GK-10407,Chennai,Guindy,Zepto,Swiggy,Scooter,13.6,114,455.12,2480.11,12.871695,80.293267,False,0.761
GK-10408,Mumbai,Goregaon,Zepto,Zomato,Scooter,6.6,20,918.25,5146.16,19.176772,72.826529,False,0.536
GK-10409,Delhi,Janakpuri,Zepto,Swiggy,Scooter,8.4,34,700.46,4478.63,28.558096,77.156201,False,0.902
GK-10410,Delhi,Dwarka,Zomato,Zepto,Bike,9.2,22,658.24,4257.81,28.619109,77.145206,True,0.82
GK-10411,Chennai,Adyar,Zomato,Zepto,Bicycle,10.8,57,795.0,5034.73,12.957344,80.247173,True,0.561
GK-10412,Chennai,T. Nagar,Zomato,,Bicycle,10.0,44,1028.12,5513.7,13.037435,80.160766,False,0.841
GK-10413,Chennai,T. Nagar,Zomato,,Scooter,11.7,67,506.45,2927.41,13.09676,80.270594,False,0.776
GK-10414,Delhi,Nehru Place,Swiggy,Zomato,Scooter,7.1,68,589.18,3502.28,28.624174,77.156855,False,0.567
GK-10415,Delhi,Saket,Swiggy,,Scooter,6.4,10,833.49,4806.48,28.687161,77.163517,False,0.5
GK-10416,Chennai,Anna Nagar,Zomato,,Bicycle,6.4,90,843.26,4528.51,12.868807,80.275901,False,0.502
GK-10417,Delhi,Lajpat Nagar,Zepto,Swiggy,Bike,11.9,59,545.07,2946.42,28.579068,77.120378,False,0.68
GK-10418,Chennai,Anna Nagar,Zepto,Zomato,Scooter,12.7,50,854.11,4753.96,13.117562,80.215073,False,0.955
GK-10419,Chennai,Porur,Swiggy,,Bicycle,13.7,28,600.44,3351.34,12.876787,80.253053,True,0.747
GK-10420,Delhi,Janakpuri,Zomato,Swiggy,Scooter,11.1,68,778.34,5001.74,28.666596,77.29321,False,0.881
GK-10421,Delhi,Janakpuri,Zomato,,Bicycle,11.6,82,577.54,3445.73,28.574513,77.121073,False,0.891
GK-10422,Chennai,T. Nagar,Swiggy,Zepto,Scooter,6.4,105,761.19,4044.45,13.00012,80.214909,False,0.729
GK-10423,Delhi,Janakpuri,Zomato,Swiggy,Bike,8.9,81,681.25,3831.87,28.592453,77.110471,False,0.884
GK-10424,Mumbai,Malad,Zepto,Swiggy,Bike,12.6,8,640.5,3409.77,19.164338,72.881397,True,0.94
GK-10425,Chennai,Guindy,Zomato,,Scooter,11.4,23,772.38,4616.87,13.032326,80.194295,False,0.568
GK-10426,Mumbai,Thane,Swiggy,Zepto,Bicycle,11.9,44,861.28,5456.49,19.098783,72.912717,False,0.6
GK-10427,Chennai,Porur,Zepto,,Scooter,8.3,79,494.69,2856.24,12.960336,80.158714,True,0.556
GK-10428,Delhi,Janakpuri,Zepto,,Scooter,8.1,94,471.2,2704.36,28.504832,77.124874,False,0.707
GK-10429,Mumbai,Kurla,Zomato,Swiggy,Scooter,9.2,46,529.93,3018.56,19.132734,72.897367,True,0.505
GK-10430,Mumbai,Bandra,Zomato,,Scooter,13.7,105,1002.69,5797.5,19.077966,72.920619,False,0.886
GK-10431,Mumbai,Andheri,Zepto,Zomato,Scooter,13.8,87,732.45,4549.05,19.031388,72.822203,True,0.885
GK-10432,Mumbai,Navi Mumbai,Swiggy,,Bike,7.0,78,847.13,4237.37,19.12949,72.865252,False,0.686
GK-10433,Delhi,Rohini,Zepto,,Bicycle,8.4,83,588.67,2964.18,28.661615,77.294839,True,0.924
GK-10434,Delhi,Rohini,Zepto,Swiggy,Bike,13.2,77,800.53,4081.54,28.614499,77.179601,True,0.651
GK-10435,Mumbai,Bandra,Swiggy,Zomato,Scooter,7.8,44,801.54,4577.37,19.061651,72.88293,False,0.874
GK-10436,Delhi,Rohini,Zomato,,Bike,6.5,56,780.56,4132.09,28.518901,77.173136,True,0.613
GK-10437,Mumbai,Navi Mumbai,Zomato,,Bicycle,7.1,11,707.74,3694.72,19.155603,72.921572,False,0.789
GK-10438,Mumbai,Dadar,Zepto,Swiggy,Bicycle,12.5,45,505.28,3221.78,19.168533,72.853788,True,0.673
GK-10439,Mumbai,Powai,Zepto,Zomato,Scooter,8.3,26,936.72,4771.0,19.117497,72.935718,False,0.854
GK-10440,Delhi,Janakpuri,Zomato,,Scooter,7.2,90,536.64,3086.17,28.739484,77.205932,False,0.621
GK-10441,Mumbai,Kurla,Zepto,Zomato,Bike,11.4,35,676.63,3849.68,19.01906,72.855711,True,0.903
